Time (s),P (kW),Q (kW)
168,162.7683921,52.51696754
169,162.7934202,52.65227718
170,162.7715468,52.63475073
171,162.7664942,52.39354096
172,162.9716955,52.53413517
173,164.4581968,53.13465984
174,163.3919445,52.81668078
175,163.1376335,52.69628767
176,163.2726306,52.72095332
177,163.2500925,52.70517323
178,163.3922325,52.54005128
179,163.4166221,52.77006416
180,163.3909473,52.81260723
181,163.2045575,52.65664556
182,163.2841188,52.99607581
183,163.2799405,52.7916788
184,163.5981981,52.7930382
185,163.4430709,52.97878563
186,163.4612828,52.96968704
187,163.6452788,52.98780852
188,163.5219238,53.10934069
189,163.704721,53.11143377
190,163.8764918,53.1109801
191,163.6585489,52.91586163
192,163.7362814,52.92508288
193,163.6256709,53.08601792
194,163.6161918,53.03564723
195,163.6383844,53.07836983
196,163.7758733,53.28862682
197,163.4044059,52.76085535
198,163.7566283,53.29240924
199,165.1574245,53.89388084
200,163.9967701,53.23937569
201,164.0161823,53.36940009
202,164.181123,53.34759379
203,164.199565,53.38108093
204,163.9002735,53.38074396
205,164.1374563,53.37440005
206,163.9585491,53.22747308
207,164.0803223,53.22255615
208,153.3948678,40.26296569
209,153.5381863,40.46197349
210,154.2049917,40.0562517
211,153.9319794,40.50542649
212,153.5158279,40.45860569
213,153.5144359,40.45719218
214,153.1884454,40.45627385
215,152.9784433,40.29951512
216,153.2212635,40.42157225
217,153.0305777,40.29814285
218,153.1840355,40.28229335
219,153.166731,40.47285138
220,153.1725727,40.35214753
221,153.0081679,40.3782554
222,153.2041761,40.36521378
223,153.2076366,40.33956245
224,153.0254893,40.36023961
225,153.0447969,40.34918014
226,152.999645,40.4499101
227,152.6671591,40.31950709
228,155.7374679,42.10925551
229,155.531892,41.48597287
230,154.7276564,40.78253387
231,154.4645582,40.68074202
232,154.6591583,40.66749225
233,154.2740268,40.57400967
234,154.407418,40.55748286
235,154.058225,40.36991049
236,154.0443902,40.38429224
237,154.0652149,40.36803295
238,152.7502733,40.0582681
239,152.8624747,40.09520135
240,152.565362,39.86840842
241,152.7428125,39.84981544
242,152.6408998,40.07643774
243,152.6400902,40.08088437
244,152.5353105,40.06711995
245,152.495968,39.84005166
246,152.3994886,39.82631983
247,152.2122123,40.00073329
248,152.3409333,40.03760271
249,152.3471893,40.03787385
250,152.3305321,40.01191541
251,152.3341302,39.87862662
252,152.3282557,39.93803013
253,152.5015144,40.10732024
254,152.5084544,39.92615902
255,152.6777944,40.16330941
256,152.2822531,39.74828352
257,152.258867,39.96202548
258,152.4961603,39.96658647
259,152.4996759,39.81333415
260,152.3762645,39.82812107
261,152.5014804,39.9839511
262,152.5202108,39.79934799
263,152.4919941,39.95355074
264,152.3775227,39.93197192
265,154.9940055,41.12735646
266,154.9966847,41.13759161
267,154.9974398,41.14921965
268,156.1280397,41.34588925
269,155.5630054,41.49792777
270,155.5531406,41.36086345
271,154.9588119,41.058692
272,154.9465184,41.02577702
273,155.1298369,41.31779863
274,155.0174718,41.31805549
275,154.7387658,41.1759548
276,155.0591908,41.32442888
277,155.0646746,41.31749408
278,155.0789063,41.14924581
279,155.0590034,41.38475341
280,155.0649116,41.13843563
281,157.895637,42.93386826
282,157.5050304,42.33146843
283,156.4902941,41.69416649
284,156.4897157,41.86440548
285,156.4003722,41.70649595
286,156.6874278,41.72791238
287,156.3601928,41.71670568
288,155.4099324,41.35177078
289,154.8428394,41.36514096
290,154.9799735,41.36244576
291,154.9799457,41.12205753
292,153.2454566,41.27925259
293,153.2734707,41.27243647
294,153.4583055,41.4359995
295,153.7809661,41.2679341
296,153.7927249,41.23579177
297,153.7941642,41.25442488
298,154.1217657,41.46158472
299,153.9384083,41.4249042
300,154.0472268,41.44179703
301,153.9064626,41.46352686
302,153.9112247,41.26548562
303,153.9049167,41.2677911
304,153.788948,41.2847725
305,153.9626305,41.40976741
306,153.7115059,41.37448283
307,153.8420228,41.36986779
308,153.8509372,41.47068053
309,154.1024737,41.49684353
310,154.6426032,41.63246132
311,154.3899836,41.3476318
312,154.7750147,41.62311702
313,154.7857147,41.51067034
314,154.0037003,41.50020195
315,154.0093651,41.49235483
316,154.1640678,41.50371342
317,153.8929731,41.48878006
318,154.0605785,41.50721496
319,153.9560556,41.51238471
320,154.1628951,41.48234333
321,153.9624837,41.18377513
322,153.9300874,41.44455314
323,153.933711,41.31037082
324,154.0584623,41.40507738
325,154.400444,41.41101661
326,154.7962727,41.54323384
327,154.7734784,41.81418749
328,152.8043282,40.63788312
329,151.5670899,40.28479025
330,152.3490474,40.45573796
331,151.9376114,40.18280902
332,151.561968,40.18200093
333,151.6896476,40.14482363
334,151.8766011,40.17773193
335,151.5099467,40.1447122
336,151.657935,40.16161428
337,151.8633489,40.35717141
338,151.5591113,39.98984987
339,151.8715483,40.22057865
340,151.8956791,40.20591689
341,152.0797059,40.24550623
342,151.905548,40.22330505
343,151.8880992,40.07217406
344,151.8998768,40.34464844
345,151.6603477,40.37471999
346,151.6795732,40.20301789
347,151.4379414,40.01636328
348,151.9749078,40.29054702
349,151.8472988,40.08345481
350,151.8712833,40.24876261
351,152.1271252,40.21687912
352,151.9973749,40.28193872
353,151.7368794,40.24877909
354,151.8701502,40.0308637
355,151.8538582,40.15645236
356,151.863521,40.17332638
357,151.891435,40.16405102
358,151.8565413,40.16417129
359,151.6506394,40.17750796
360,151.9097647,40.17604282
361,151.9119895,40.17788193
362,151.9357713,40.2026093
363,151.9083058,40.14240977
364,151.7786464,39.99770395
365,152.0317082,40.16571386
366,151.8894985,40.30244778
367,151.900014,40.28035287
368,151.8541142,40.30358774
369,151.9662048,40.27322996
370,151.9875792,40.07880861
371,151.8417018,40.10072264
372,151.9997879,40.13522223
373,151.7933869,40.08003544
374,151.7481885,40.25378858
375,151.6752564,40.25478068
376,151.6324599,40.05684385
377,151.6678118,40.04474999
378,151.6399311,40.24951845
379,151.395352,40.00051214
380,151.5927515,40.30337724
381,151.5800587,40.2671812
382,151.5907037,40.11676247
383,152.1346257,40.29144705
384,152.0959823,40.2733529
385,151.9662482,40.42703934
386,151.9502714,40.58326946
387,151.7513902,40.36674467
388,151.6220204,40.20479717
389,151.6317846,40.19614759
390,151.6510271,40.20765868
391,151.6267455,40.22124512
392,151.6482191,40.18095889
393,151.492697,39.98207378
394,151.4843268,40.12536428
395,151.445861,40.12597979
396,151.4748979,40.34294512
397,151.6403712,40.33313028
398,151.6473298,40.34651135
399,151.6656098,40.43216945
400,151.8419306,40.31563916
401,151.8600472,40.35199289
402,151.6214238,40.20251418
403,151.6349182,40.20830187
404,151.6093402,40.53452408
405,151.5972075,40.37510814
406,151.9649824,40.21315937
407,151.6581185,40.2488439
408,151.3039266,40.03932332
409,151.3149169,40.16271613
410,151.4150945,40.15968717
411,151.4055522,40.182266
412,151.5447505,40.0052089
413,151.3147431,39.8895459
414,151.442432,40.1022791
415,151.466272,40.06357147
416,151.2932154,40.07151013
417,151.304775,40.1041354
418,151.3064124,40.06797071
419,151.2895701,40.08666851
420,151.3148178,40.25418978
421,151.2808809,40.24623619
422,151.4191872,40.13478916
423,151.5308264,40.12398645
424,152.173191,40.12343263
425,151.785357,39.94715285
426,151.8156281,39.94194228
427,151.6618371,39.97661521
428,151.3400856,40.05828846
429,151.3806741,40.08684155
430,151.3583839,40.06837793
431,151.3518763,40.04264142
432,151.5088668,39.93993999
433,151.1972701,39.94074882
434,151.536531,40.11996963
435,151.3204339,40.11701703
436,151.5906883,40.11325605
437,150.9306027,40.09956892
438,151.0918693,40.10083155
439,151.0796369,40.11663658
440,151.0972737,40.08496634
441,152.1863665,40.28305571
442,152.161282,40.48912582
443,151.4855013,40.46901394
444,151.6164402,40.47015728
445,151.0284814,40.21006494
446,151.0493794,40.20387179
447,151.0359915,40.19709513
448,151.2841459,40.22049606
449,151.0668006,40.193964
450,151.0877426,40.19118549
451,150.9917224,40.20939188
452,150.9965421,40.22359881
453,150.9470492,39.95557676
454,150.8231137,39.97600851
455,151.0323846,40.05485802
456,151.0380776,40.05811474
457,151.0339504,40.19246992
458,154.6164104,42.24962892
459,153.342361,41.40245684
460,153.510515,41.40440664
461,153.5010902,41.40335448
462,153.6318205,41.42486963
463,153.6310288,41.29620498
464,153.6245075,41.31398537
465,153.5146128,41.2865043
466,153.7303563,41.31736969
467,153.6610249,41.29316284
468,153.4576501,41.31593247
469,153.4484531,41.31544541
470,153.4436439,41.30571511
471,153.4872519,41.18480066
472,153.465017,41.02948986
473,153.4657697,41.30996692
474,153.5619746,41.27516947
475,153.4556808,41.08303782
476,153.4518201,41.29132463
477,153.441525,41.14044929
478,153.9765644,41.45594052
479,153.7041805,41.22364446
480,153.6943277,41.24064572
481,153.6948113,41.2580603
482,153.6934554,41.24110603
483,153.6815447,41.22143587
484,153.2946812,41.24556724
485,153.5361951,41.22218963
486,153.3680674,41.20096248
487,153.495037,41.21998375
488,153.7017398,41.38699583
489,153.6990198,41.38870163
490,153.4628492,41.41829475
491,153.7135658,41.42375348
492,153.5417005,41.40188431
493,153.6671904,41.39441176
494,153.6804507,41.42996079
495,153.6970782,41.43377117
496,153.6514933,41.41502119
497,153.5217148,41.24690372
498,153.5227263,41.40072944
499,154.5211973,41.54239258
500,154.0682358,41.39023098
501,153.9718506,41.51587036
502,154.41567,41.52309465
503,153.9943026,41.42010386
504,154.1056618,41.39816174
505,153.8448139,41.41113303
506,153.8628034,41.40792597
507,153.8471808,41.39908363
508,153.9742723,41.42665416
509,153.9873959,41.52453905
510,153.9618743,41.49865665
511,153.9977055,41.51871468
512,154.0018013,41.67673342
513,156.6499455,43.17889125
514,157.0406838,42.71869733
515,155.5016242,42.04656059
516,155.5001166,42.0204833
517,155.3433112,42.19460025
518,155.3408787,42.00388776
519,154.1270488,41.59477991
520,153.9914976,41.84698001
521,153.9996038,41.68297774
522,154.0028234,41.67383977
523,154.0276311,41.67433873
524,153.7782817,41.69740503
525,153.6269803,41.49343968
526,154.7730077,42.09866379
527,154.1684577,41.64526658
528,154.1598446,41.74584157
529,154.4828171,41.77946655
530,154.7088168,41.47668543
531,154.3366445,41.48338831
532,154.3474522,41.48642632
533,153.9797348,41.47768896
534,153.8629458,41.51593183
535,154.0357592,41.49793082
536,153.7969902,41.2156442
537,153.9603312,41.37066989
538,153.941896,41.3217026
539,153.7200158,41.20822203
540,154.016908,41.49672838
541,153.730911,41.26708373
542,153.9367151,41.2494645
543,153.9502819,41.28615183
544,153.8214084,41.2714023
545,154.1239519,41.37323749
546,153.9467133,41.4190082
547,153.7012188,41.34802456
548,153.506471,41.19401334
549,153.8417785,41.41867486
550,153.8609128,41.24205795
551,153.8587038,41.24412238
552,153.6544614,41.25686486
553,153.8764107,41.22988594
554,153.867267,41.22975734
555,153.8666421,41.39469033
556,153.5798726,41.45200877
557,154.5849149,41.36886091
558,154.5938125,41.39335831
559,154.3820906,41.38687009
560,154.3512914,41.5456434
561,153.669958,41.441796
562,153.6940355,41.41852472
563,153.6565877,41.4101842
564,153.6950734,41.38433801
565,153.9014233,41.40387968
566,153.6560903,41.38060577
567,153.6650688,41.41346183
568,153.8162383,41.43107499
569,153.8444641,41.37661392
570,154.0589985,41.4145853
571,153.8853804,41.28982841
572,153.8922485,41.26523765
573,153.8731071,41.27796213
574,151.6208033,40.23491234
575,151.2096234,40.02914325
576,151.5356132,40.22460176
577,151.4088521,40.03849502
578,151.4101919,39.98175394
579,151.4212778,39.83902339
580,151.4125431,40.03748526
581,151.4039332,40.04490025
582,151.5102169,40.02077018
583,151.5366462,40.19810422
584,151.5263004,40.06159585
585,151.7422593,40.39004036
586,152.3575945,40.20644874
587,151.4908951,40.20402467
588,151.4810701,40.2119022
589,151.3004096,40.20429688
590,151.3040315,40.19549571
591,151.514694,40.18165567
592,151.4739558,40.31038842
593,151.7712021,40.33537395
594,151.1565394,39.81941474
595,151.0028357,39.80773549
596,151.4264342,40.04344979
597,151.1399175,39.93362815
598,151.1506768,39.95009041
599,151.0093495,39.94586738
600,151.1355285,40.07013904
601,151.5407771,40.04991921
602,151.5611757,40.07685719
603,151.1366753,39.86563923
604,151.3068996,40.08319535
605,151.3005465,40.08851505
606,151.295544,40.1009727
607,151.2926246,40.10386975
608,151.3151373,40.07710271
609,151.3141691,39.88328355
610,151.5085887,39.8788259
611,151.5232358,39.89695257
612,151.2692669,39.75808485
613,151.3615184,39.76532399
614,151.5341871,39.7276742
615,152.2001699,40.40603172
616,152.1716577,39.94436305
617,152.1819976,39.99521866
618,151.4391675,39.79228809
619,151.2631818,39.528596
620,151.6721258,40.02808185
621,151.4588549,39.77791475
622,153.0966604,40.30616511
623,151.6345552,39.85436142
624,151.7356874,39.86676573
625,151.5640183,39.85741536
626,151.5904808,39.84647285
627,153.2983676,40.80153092
628,151.7875274,40.02702075
629,151.282131,40.0659424
630,151.304201,40.03502565
631,151.782204,39.76568865
632,151.99365,40.13380933
633,151.9870735,40.09982641
634,151.8315171,39.92378569
635,151.2158012,39.90814907
636,151.2263971,39.9227567
637,151.4514617,40.13134157
638,151.5752321,40.03526202
639,151.6026094,40.01246024
640,151.4359175,40.03697893
641,151.5806526,39.8007528
642,151.565065,39.76546921
643,151.4291132,39.77845415
644,151.430237,39.81787272
645,151.4291832,39.82105739
646,151.4216816,39.99749922
647,151.3181873,39.89929356
648,151.3124253,39.89308846
649,151.5499954,39.88929636
650,151.4012915,39.83101142
651,151.386065,39.84374481
652,151.3923578,39.83976716
653,151.5946366,40.00066673
654,151.6114947,40.01047161
655,151.3700468,40.00520027
656,151.5509413,39.69839517
657,151.5678629,39.71990579
658,152.4143627,39.97355431
659,151.4963156,39.67644033
660,151.4905536,39.72439988
661,151.4686424,39.91605327
662,151.2540686,39.59486747
663,151.2351721,39.62019683
664,151.2496296,39.57768377
665,151.4980705,39.72788601
666,151.5063313,39.68991558
667,151.4816929,39.95147172
668,154.4217601,41.6636323
669,154.3959886,41.68670234
670,153.9911734,41.39379669
671,153.6102621,40.20136212
672,153.5810948,40.24635115
673,153.1072744,40.69063483
674,153.013191,40.74175619
675,152.9709355,40.75578184
676,152.5330784,40.26644697
677,152.6577091,40.19867813
678,152.639384,40.21079224
679,151.130782,39.87866334
680,151.1260744,39.98611664
681,151.1363132,40.02798503
682,151.1363463,39.82087771
683,151.244322,39.9766581
684,151.2512005,39.95163865
685,151.1274193,39.96806208
686,151.0026566,39.80388132
687,150.9957778,39.80031532
688,152.1148764,40.02774695
689,151.1316705,39.8636556
690,151.1361003,39.89161558
691,151.2530976,40.08100686
692,151.0833069,39.88359566
693,151.0745052,39.9336594
694,154.0353903,41.4539251
695,152.8783599,40.44388534
696,152.8697776,40.43695575
697,157.8062883,44.97990521
698,158.2789324,44.86256219
699,158.3200891,44.86861388
700,158.7113529,44.69682081
701,159.3982784,45.12301612
702,159.4029917,45.1049354
703,159.3848263,44.9092311
704,159.5872471,45.10974359
705,159.5941567,45.11898975
706,161.0699185,46.20076123
707,162.3749967,46.53033195
708,162.3727175,46.54296336
709,163.8380576,46.79517995
710,164.3132513,46.82166115
711,164.301672,46.80401669
712,164.2978886,47.1480608
713,164.4623881,46.91261208
714,164.4714685,46.93329797
715,164.7377357,46.8391096
716,164.8749013,46.82828248
717,164.8853729,46.82856512
718,164.6439349,46.95704858
719,164.7542105,47.16737715
720,164.7551178,47.17856894
721,164.9344836,47.13736651
722,164.8182109,47.13336087
723,164.8384296,47.15317769
724,164.977514,47.3212359
725,164.9643296,47.32859913
726,164.9468479,47.27796778
727,164.7995817,47.47218706
728,164.8055483,47.48415397
729,164.8096485,47.461655
730,165.681332,47.48386321
731,165.7363181,47.95948311
732,165.710405,47.9174738
733,164.9361713,47.41292412
734,164.89607,47.42977392
735,164.9376043,47.42389933
736,165.1681627,47.4123198
737,164.9286414,47.38447802
738,164.9114292,47.36636179
739,165.1661696,47.40398441
740,165.1754322,47.39923908
741,165.1810711,47.39729357
742,165.3822688,47.39027403
743,165.7126632,47.52567642
744,165.7172305,47.48119567
745,165.7200152,47.20309745
746,165.9310127,47.57300923
747,164.8918342,46.77528763
748,164.8908664,47.18053993
749,165.6291752,47.03441485
750,165.7503125,47.16285633
751,165.4551645,47.01384136
752,165.4596769,46.84173427
753,165.4779078,47.06504692
754,165.6800029,47.08442795
755,165.6662995,47.08140295
756,165.5197221,46.94119566
757,165.5299804,46.92101733
758,165.7388575,46.92437092
759,165.7372979,46.67755888
760,167.0007283,46.96938476
761,165.5755737,46.56962101
762,165.4011017,46.74459332
763,165.5036009,46.90120334
764,165.5052107,46.78906949
765,165.6876558,46.79405935
766,165.7108186,46.53016239
767,165.7144258,46.53809901
768,165.7220258,46.66530247
769,165.7821946,46.73485599
770,165.7961789,46.75630229
771,165.780259,46.7461784
772,163.3347845,45.74015818
773,163.3527299,45.76900855
774,163.3512885,45.55632909
775,163.4805853,45.53196919
776,163.4941777,45.53464096
777,163.3416542,45.50927903
778,163.2068532,45.70263291
779,163.3949409,45.89831484
780,163.3974233,45.86174258
781,163.2430183,45.52990474
782,163.2409025,45.52917408
783,163.2536632,45.54117525
784,163.2333844,45.47864976
785,163.2129257,45.53165944
786,163.2556952,45.6649126
787,164.3427406,45.80099325
788,164.3537494,45.81087228
789,163.806497,45.77659551
790,163.7818063,45.80215788
791,163.7656407,45.7825349
792,163.2504374,45.82793084
793,163.3713583,45.73798565
794,163.4038299,45.71614121
795,163.2495641,45.73994816
796,163.0822342,45.74232825
797,163.0533747,45.74772924
798,163.0963628,45.7516341
799,163.4845135,45.91775757
800,163.4601016,45.98056166
801,163.2212064,45.69748417
802,163.307136,45.86008135
803,163.3129299,45.81844249
804,163.0643028,45.46210386
805,166.9346278,45.83297473
806,166.942938,45.78512132
807,166.9563215,45.73229403
808,166.9973529,45.70564436
809,166.9909171,45.73262186
810,167.5875529,46.54489628
811,167.5903094,46.04276411
812,167.5644618,46.01014293
813,167.570498,46.03816657
814,163.0356463,43.55247063
815,163.0426565,43.55343655
816,164.4193822,44.8680219
817,164.7914692,44.68371366
818,164.8024045,44.68843244
819,164.7959619,44.80939945
820,164.5597891,44.83186771
821,164.5571465,44.83093106
822,164.4375054,44.65163095
823,164.4645753,44.86669143
824,164.4172442,44.80328748
825,164.317286,44.45322293
826,164.5771687,44.65746774
827,164.575078,44.63384038
828,164.5818819,44.7504809
829,164.8987992,44.80345291
830,164.9130936,44.83312189
831,164.6175447,44.66743432
832,164.6476815,44.64109205
833,164.6605363,44.63241915
834,164.9401812,44.78794852
835,164.804623,44.63539136
836,164.7744795,44.65189676
837,164.986601,44.6319104
838,165.1693319,44.88811209
839,165.1961589,44.91987726
840,165.7993309,45.18299693
841,165.8004051,44.90292944
842,165.7686296,45.19589171
843,165.5708825,44.80248844
844,165.5522148,44.80603208
845,165.5706252,44.78833257
846,166.3513957,45.14317576
847,178.3373583,58.74143029
848,178.3694482,58.75040732
849,174.7780823,57.94830514
850,174.9361041,57.59235085
851,174.9476361,57.57364339
852,174.6016642,57.57437497
853,174.5776075,57.54122696
854,174.5837191,57.60932126
855,174.8864597,57.97965467
856,174.8753267,57.57967913
857,174.8961016,57.62748786
858,175.0168713,57.58582147
859,175.9100073,57.89806121
860,175.9169203,57.90136169
861,176.3251995,57.98848526
862,176.6830931,57.94786812
863,176.6789771,57.95126357
864,175.8348671,57.75886312
865,176.1739804,58.00809613
866,176.1864825,58.00625362
867,176.0930392,57.63083277
868,177.262108,57.84195935
869,176.043748,57.85366973
870,176.0007411,57.83976414
871,176.00838,57.41658541
872,176.0065835,58.05844802
873,176.0078874,57.92008235
874,176.003322,57.94181436
875,176.00549,58.2194866
876,175.6895934,57.70607112
877,175.8828688,58.30828598
878,175.4335834,57.726033
879,175.4224349,57.62595739
880,175.9155615,58.26800571
881,175.5989268,57.48234154
882,175.7829178,57.80256597
883,175.6315218,57.86780086
884,175.6397376,57.58761973
885,175.6316539,58.10055054
886,175.5347335,57.46379239
887,175.4912527,57.88759042
888,175.6525187,57.90887846
889,175.3324192,57.63950696
890,175.342756,57.65226522
891,175.7880655,57.93490024
892,175.6695416,57.64196553
893,175.6714775,57.69812847
894,175.5121796,57.64668539
895,175.885366,57.91567296
896,175.8704359,57.94573553
897,175.3967798,57.45482544
898,175.777216,57.66254312
899,175.6249747,57.68775423
900,175.6202809,57.68839259
901,175.7112529,57.33019004
902,184.1155548,63.12049042
903,178.2780877,58.77499636
904,179.8246224,58.56576238
905,178.9983754,59.26648444
906,178.7176966,58.89757108
907,178.36043,58.88868792
908,178.5452768,58.88067139
909,178.3674631,58.73381814
910,178.3711849,58.88648599
911,178.6381884,58.97559011
912,178.4388093,58.72321566
913,178.4381277,58.95424187
914,178.4472766,58.62407807
915,178.4409451,59.13636846
916,178.4337247,58.81970717
917,178.5987351,58.87045203
918,178.6028825,59.34596358
919,178.8099431,59.1586596
920,178.4413539,59.12232354
921,178.6175024,59.13580327
922,178.6314393,59.09257085
923,178.6268543,59.15913019
924,178.6163757,59.4071071
925,178.9032307,59.39785303
926,178.7757745,59.39788354
927,178.7705684,59.40010463
928,178.659389,59.29671411
929,178.888314,59.26093781
930,178.4879248,58.78790436
931,178.4872591,59.14920397
932,178.5007757,59.17377231
933,178.5089452,58.90253485
934,178.7966065,58.92821814
935,178.802109,59.16561082
936,178.6649458,59.1378449
937,178.5457408,58.9410538
938,178.7422595,58.89938232
939,178.7560355,58.90610808
940,179.7980531,58.87228152
941,178.856488,58.99212719
942,178.8632668,59.24627351
943,178.8375841,58.88696166
944,178.7120344,58.88123425
945,179.010516,59.24687742
946,178.7735996,58.87710083
947,178.9194923,59.26277329
948,178.5688343,59.21959029
949,178.256231,59.09674394
950,178.352363,59.0636751
951,178.2479606,59.10217085
952,178.2533378,59.07633228
953,178.2419709,58.77516541
954,178.2737044,59.35891177
955,177.8552169,58.6905033
956,178.211954,59.12483744
957,178.210968,59.07209356
958,178.6645133,59.00832334
959,178.5421263,59.02333844
960,178.4140229,59.04581972
961,179.6157035,59.0288868
962,179.2414677,59.03259962
963,179.5571856,59.17441954
964,179.5466329,59.45797671
965,178.929032,59.1356805
966,178.9755204,59.38853327
967,178.4350399,59.19541284
968,178.414303,59.33187147
969,178.7285835,59.05433208
970,178.7660715,59.21964787
971,178.5906328,59.14480721
972,178.2511231,58.91904819
973,178.6348666,59.38811215
974,178.6622747,58.97947017
975,178.6469874,59.22431985
976,179.7127199,59.03389649
977,178.9586096,59.26562915
978,178.8577451,59.06049345
979,178.3205582,58.83063101
980,178.7349784,59.34404765
981,178.5266698,59.23522984
982,178.5274873,59.26849029
983,178.3813296,59.11189683
984,178.6371186,59.09909351
985,178.4369811,58.92919151
986,178.4394811,59.08394332
987,178.4504879,58.92044211
988,178.4425978,59.09793796
989,178.28309,59.10814687
990,178.5266252,59.31706169
991,178.5318975,59.15325953
992,178.3444896,58.85039073
993,178.4414532,59.16370387
994,178.4518694,58.94751557
995,178.4473339,58.80759562
996,178.4504596,59.03734078
997,178.2351827,59.0377166
998,178.1059634,59.04805488
999,184.4827004,58.94257734
1000,184.4802271,58.96368269
1001,184.2970161,58.93802121
1002,183.852491,58.91771577
1003,184.1454574,58.92182242
1004,184.1266149,59.0776609
1005,184.1500967,59.11448269
1006,184.7999737,59.4451155
1007,184.2202445,59.09961135
1008,184.3747443,59.46627284
1009,184.0306921,59.04196391
1010,184.4362257,58.98728322
1011,184.4234457,59.64490699
1012,185.2803363,59.03571486
1013,184.2979863,59.42776589
1014,184.4268052,59.43201431
1015,184.22856,59.43963311
1016,184.3887179,59.46520764
1017,184.3944705,59.43581948
1018,181.9564175,57.93953005
1019,182.4903495,58.12184297
1020,182.4869888,58.09654296
1021,182.4694039,58.16422695
1022,182.4747119,58.28248482
1023,181.9668069,57.74226316
1024,181.9609459,58.03482435
1025,181.9530492,57.78411787
1026,182.0802889,57.91359844
1027,181.9191901,57.90557098
1028,181.8887286,57.88427841
1029,181.9174636,57.93792763
1030,181.7128832,57.90007038
1031,181.7145827,57.50679089
1032,182.0147177,58.16849868
1033,181.7135257,57.70993869
1034,181.9861146,57.71174984
1035,181.9755682,57.71964873
1036,181.9703957,57.7347319
1037,181.7089343,57.74072646
1038,181.690092,57.76017996
1039,181.8430506,58.06538789
1040,181.7075802,57.69325911
1041,181.7215527,57.70536722
1042,181.7075816,57.69696302
1043,181.7074486,57.65177461
1044,181.7047287,57.60557532
1045,181.7095701,57.6829856
1046,181.5251874,57.01912858
1047,181.5119285,56.98370966
1048,182.6432842,57.93609693
1049,175.2299652,52.58804959
1050,175.2291868,52.64770843
1051,175.0742381,53.03197041
1052,175.2768351,52.95342422
1053,175.2754686,52.98737109
1054,175.3895771,52.96953233
1055,175.3930296,52.99842927
1056,175.3897146,52.96734749
1057,175.4015571,52.97589724
1058,175.3851222,53.23157152
1059,175.3883768,53.20616165
1060,175.6232188,52.96963912
1061,175.4081507,52.83019074
1062,175.4268693,52.82338389
1063,175.6265656,53.14966486
1064,175.7960301,52.72478368
1065,175.7893826,52.72962982
1066,175.6149672,53.16306294
1067,175.9461057,52.96508554
1068,175.9548204,53.01877432
1069,175.8409413,53.31396956
1070,163.6598485,47.18794527
1071,163.6497457,47.23271988
1072,163.3729309,47.22320205
1073,163.7319401,47.41049734
1074,163.7343518,47.46378805
1075,163.8194298,47.73311847
1076,163.6934201,47.25557297
1077,164.5808948,47.31951412
1078,164.0607891,47.2503538
1079,164.0373709,47.23971629
1080,164.3033359,47.43308653
1081,163.9278377,47.47878667
1082,163.6424047,47.13674692
1083,163.6375064,46.87636852
1084,164.8132113,47.39594298
1085,163.7139251,47.18548393
1086,163.7187485,47.49391688
1087,163.9297956,47.44766234
1088,163.6441543,47.06827155
1089,164.4864343,47.44387218
1090,163.8954026,47.487037
1091,163.9332363,47.91183927
1092,163.564787,47.03758362
1093,163.7666654,47.10095043
1094,163.6531506,47.38412465
1095,163.646416,47.3077574
1096,163.853647,47.49676028
1097,163.4258758,47.31528038
1098,163.3954624,47.22787504
1099,163.5011228,47.56256382
1100,162.8459506,46.84869903
1101,162.850292,46.80496213
1102,163.2342291,47.73136683
1103,163.4872901,47.36986242
1104,163.4696632,47.35930685
1105,163.5843341,47.5441214
1106,163.5931688,47.32623248
1107,163.911524,47.43759155
1108,163.342103,47.43661652
1109,163.3631316,47.1950199
1110,163.5234293,47.42941817
1111,163.5325363,47.53639512
1112,163.4836757,47.53463658
1113,163.3182992,47.37460068
1114,163.4511484,47.54272796
1115,163.4458621,47.53263745
1116,163.8423327,47.73220592
1117,163.5348529,47.50681391
1118,163.6574208,47.53682171
1119,163.6245032,47.22811008
1120,164.886126,47.69046125
1121,163.9537036,47.59955633
1122,163.4497321,47.37888966
1123,163.6753994,48.06104779
1124,163.4938777,47.63711349
1125,163.4929982,47.4805682
1126,164.3669379,47.50490015
1127,164.2447401,48.09509098
1128,164.0564831,47.48600695
1129,157.5673851,47.43781129
1130,157.2481638,47.9781207
1131,157.2318339,47.90463089
1132,157.2539799,47.35104884
1133,157.2821608,47.32360825
1134,157.2487533,47.23702761
1135,158.1898855,47.6592599
1136,157.6938744,47.2482022
1137,157.7410514,47.29073124
1138,158.1264835,48.13493208
1139,157.1864466,47.47324648
1140,157.176268,47.53945672
1141,157.370765,47.88970851
1142,158.1295813,47.39356009
1143,158.1696958,47.40770349
1144,156.9845518,47.4571586
1145,157.2161093,47.80190025
1146,156.962391,47.43591886
1147,156.9524539,47.79126645
1148,156.7133685,47.4122945
1149,156.6918857,47.40224112
1150,156.8879471,47.75826792
1151,156.6632882,47.50858763
1152,156.7697559,47.36061434
1153,161.5796205,52.98821552
1154,155.8701662,48.94421491
1155,155.8657013,48.92019787
1156,156.856235,48.63751007
1157,156.13532,48.86429808
1158,156.1329381,48.69361359
1159,156.1211111,48.98901023
1160,156.4211214,48.94601359
1161,156.2662548,48.97081317
1162,155.9414616,49.00970146
